"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"FC","2023-05-20","91.4","-2.27","5.69","Springer, George",543807,680570,,"ball",,,,,14,"George Springer lines out to first baseman Ryan Mountcastle.","R","R","R","TOR","BAL","B",,,1,0,2023,"0.02","1.01","1.08","1.88",669289,,,1,3,"Bot",,,,,668939,,,8.529787018212371,-132.85092255592804,-5.980284146143225,-1.5497135706140535,27.674871116953767,-19.085906700566536,"3.44","1.59",,,,"92.8",2286,"7.1",718102,680570,668939,663624,624428,683002,622761,679631,656775,623993,"53.39",,,,,,,,22,2,"Cutter",0,2,0,2,2,0,0,2,"Strategic","Standard",187,"0","0.055"
"FF","2023-05-20","97.2","-2","5.89","Springer, George",543807,680570,,"ball",,,,,14,"George Springer lines out to first baseman Ryan Mountcastle.","R","R","R","TOR","BAL","B",,,0,0,2023,"-0.87","1.72","0.91","1.79",669289,,,1,3,"Bot",,,,,668939,,,9.889823877037532,-140.95976434302696,-9.448632956631368,-13.943149391742317,33.818867515650176,-7.155795237096797,"3.39","1.59",,,,"97.7",2452,"6.9",718102,680570,668939,663624,624428,683002,622761,679631,656775,623993,"53.59",,,,,,,,22,1,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Strategic","Standard",214,"0","0.033"
"KC","2023-05-20","88.5","-2.01","6.21","Springer, George",543807,657508,"single","hit_into_play",,,,,6,"George Springer singles on a ground ball to second baseman Adam Frazier, deflected by shortstop Jorge Mateo.   Whit Merrifield scores.","R","R","R","TOR","BAL","X",6,"ground_ball",0,1,2023,"0.11","-0.63","0.67","2.42",593160,,,1,7,"Bot",119.33,158.14,,,668939,,,6.311014534618665,-128.71115429945107,-1.8046822181791817,-0.24323033111811165,29.39689390877133,-38.95594162770458,"3.53","1.59",8,"90.9",-17,"88.2",2428,"6.3",718102,657508,668939,663624,624428,687401,622761,679631,656775,623993,"54.15",0.137,0.134,"0.9",1,1,0,2,57,2,"Knuckle Curve",3,2,3,2,2,4,4,2,"Strategic","Standard",35,"0.049","0.647"
"FF","2023-05-20","97.6","-2.21","5.99","Springer, George",543807,657508,,"called_strike",,,,,8,"George Springer singles on a ground ball to second baseman Adam Frazier, deflected by shortstop Jorge Mateo.   Whit Merrifield scores.","R","R","R","TOR","BAL","S",,,0,0,2023,"-1.05","1.34","-0.13","2.15",,593160,,1,7,"Bot",,,,,668939,,,8.019873304400855,-141.78974627844815,-7.90094689418206,-15.989124895877632,32.5305100563753,-12.500958339268735,"3.86","1.72",,,,"97.7",2342,"6.4",718102,657508,668939,663624,624428,687401,622761,679631,656775,623993,"54.07",,,,,,,,57,1,"4-Seam Fastball",3,2,3,2,2,3,3,2,"Infield shade","Standard",214,"0.033","-0.047"
"CH","2023-05-20","86.7","-2.33","5.79","Springer, George",543807,680570,"strikeout","swinging_strike",,,,,13,"George Springer strikes out swinging.","R","R","R","TOR","BAL","S",2,,2,2,2023,"-1.3","0.51","-0.83","1.44",,,,0,1,"Bot",,,,,668939,,,6.3468110988123,-126.07265751907593,-5.332448442633863,-15.102836159745568,24.131577736028216,-25.894806172102662,"3.53","1.59",,,,"88.4",2085,"7.3",718102,680570,668939,663624,624428,683002,622761,679631,656775,623993,"53.23",,0,"0",1,0,0,,5,6,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",251,"-0.021","-0.214"
"FS","2023-05-20","89","-0.7","6.89","Springer, George",543807,642585,"walk","blocked_ball",,,,,14,"George Springer walks.","R","R","R","TOR","BAL","B",,,3,0,2023,"-0.87","1.07","0.87","0.4",,595281,,0,9,"Bot",,,,,668939,,,5.668014524007765,-129.00335351489346,-12.027726281945315,-10.923959190793752,29.414523677560506,-17.775835753705454,"3.44","1.59",,,,"88.6",1004,"6.5",718102,642585,668939,663624,624428,679631,622761,669720,656775,663630,"54.02",,0.695903,"0.7",1,0,0,,77,4,"Split-Finger",5,5,5,5,5,5,5,5,"Standard","Standard",218,"-0.002","0.158"
"FF","2023-05-20","96.9","-2.4","5.85","Springer, George",543807,680570,,"foul",,,,,11,"George Springer strikes out swinging.","R","R","R","TOR","BAL","S",,,2,2,2023,"-0.79","1.36","-1.39","3.69",,,,0,1,"Bot",,,,,668939,,,4.555453521960317,-141.0590474522497,-3.360626132771017,-11.555734070587453,34.48469404546554,-13.461676483247718,"3.53","1.59",4,"66.1",-38,"97.9",2074,"7",718102,680570,668939,663624,624428,683002,622761,679631,656775,623993,"53.51",,,,,,,,5,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",224,"0","0"
"SL","2023-05-20","90.6","-0.77","6.75","Springer, George",543807,642585,,"blocked_ball",,,,,14,"George Springer walks.","R","R","R","TOR","BAL","B",,,2,0,2023,"0.44","0.62","1.12","-0.16",,595281,,0,9,"Bot",,,,,668939,,,3.81577776250906,-131.33234523723158,-12.584101991743637,4.139858311887767,30.259460371133468,-22.31140731187854,"3.55","1.59",,,,"90.5",2673,"6.6",718102,642585,668939,663624,624428,679631,622761,669720,656775,663630,"53.89",,,,,,,,77,3,"Slider",5,5,5,5,5,5,5,5,"Standard","Standard",156,"0","0.115"
"FF","2023-05-20","96.8","-2.27","5.82","Springer, George",543807,680570,,"called_strike",,,,,9,"George Springer strikes out swinging.","R","R","R","TOR","BAL","S",,,2,1,2023,"-0.85","1.34","0.31","2.01",,,,0,1,"Bot",,,,,668939,,,8.944421026014915,-140.45585432614948,-7.709353589584524,-13.313207657165702,34.22556743781617,-12.860484557019838,"3.58","1.59",,,,"97.8",2169,"7.2",718102,680570,668939,663624,624428,683002,622761,679631,656775,623993,"53.34",,,,,,,,5,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",217,"0","-0.067"
"FF","2023-05-20","99.4","-0.12","7","Springer, George",543807,642585,,"ball",,,,,14,"George Springer walks.","R","R","R","TOR","BAL","B",,,1,0,2023,"-0.63","2.25","0.39","1.81",,,595281,0,9,"Bot",,,,,668939,,,2.8778896498440973,-143.99912243253533,-13.982904468754409,-9.43321190377684,39.41912277719395,2.2472647698178987,"3.96","1.93",,,,"98.8",2574,"6.6",718102,642585,668939,663624,624428,679631,622761,669720,656775,663630,"53.88",,,,,,,,77,2,"4-Seam Fastball",5,5,5,5,5,5,5,5,"Standard","Standard",185,"0.099","0.082"
"FF","2023-05-20","97.5","-0.1","6.96","Springer, George",543807,642585,,"ball",,,,,13,"George Springer walks.","R","R","R","TOR","BAL","B",,,0,0,2023,"-0.33","2.29","-0.99","2.1",,,595281,0,9,"Bot",,,,,668939,,,-1.6235530734889436,-141.31093868921272,-12.698460379976412,-3.87920676544361,39.08987042677233,1.3242704336348572,"3.61","1.59",,,,"96.8",2511,"6.6",718102,642585,668939,663624,624428,679631,622761,669720,656775,663630,"53.91",,,,,,,,77,1,"4-Seam Fastball",5,5,5,5,5,5,5,5,"Standard","Standard",188,"0","0.045"
"FC","2023-05-20","90.9","-2.44","5.83","Springer, George",543807,680570,,"ball",,,,,11,"George Springer strikes out swinging.","R","R","R","TOR","BAL","B",,,1,1,2023,"0.41","0.83","-0.47","4.46",,,,0,1,"Bot",,,,,668939,,,4.0911598674351275,-132.2611751675783,0.7725408535144015,3.7809804600556243,31.8044072546999,-22.958406585285147,"3.61","1.59",,,,"91.5",2254,"6.9",718102,680570,668939,663624,624428,683002,622761,679631,656775,623993,"53.57",,,,,,,,5,3,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",181,"0","0.053"
"FF","2023-05-20","95.9","-2.27","5.88","Springer, George",543807,680570,,"foul",,,,,5,"George Springer strikes out swinging.","R","R","R","TOR","BAL","S",,,1,0,2023,"-0.9","1.49","0.27","2.75",,,,0,1,"Bot",,,,,668939,,,8.800849729864128,-139.2431898227963,-6.045479892347657,-13.781216428496808,32.234533206802965,-11.647921456466658,"3.53","1.59",168,"73.5",63,"96.4",2092,"6.8",718102,680570,668939,663624,624428,683002,622761,679631,656775,623993,"53.73",,,,,,,,5,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",219,"0","-0.046"
"FF","2023-05-20","97.2","-2.14","5.95","Springer, George",543807,680570,,"ball",,,,,14,"George Springer strikes out swinging.","R","R","R","TOR","BAL","B",,,0,0,2023,"-1.09","1.4","0.51","1.13",,,,0,1,"Bot",,,,,668939,,,9.671642071888606,-140.8685900020977,-10.585681953627866,-16.808360244707416,35.06641733805544,-11.181203772758767,"3.44","1.59",,,,"97.4",2287,"6.9",718102,680570,668939,663624,624428,683002,622761,679631,656775,623993,"53.63",,,,,,,,5,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",218,"0","0.036"
"SI","2023-05-19","93.3","-1.9","6.19","Springer, George",543807,502043,"field_out","hit_into_play",,,,,8,"George Springer grounds out, third baseman Joey Ortiz to first baseman Ryan Mountcastle.","R","R","R","TOR","BAL","X",5,"ground_ball",3,2,2023,"-1.25","0.93","0.03","2",,,,1,5,"Bot",110.76,173.58,,,668939,,,7.850409118509986,-135.49738876872374,-7.12910041917622,-17.156329107521763,29.121329883262206,-19.374044669768374,"3.52","1.59",29,"104.5",-2,"94.8",2345,"7.2",718115,502043,668939,663624,624428,687401,622761,669720,656775,663630,"53.27",0.44,0.397,"0",1,0,0,4,40,7,"Sinker",1,3,1,3,3,1,1,3,"Standard","Standard",213,"-0.021","-0.207"
"CH","2023-05-19","87","-2.07","6.19","Springer, George",543807,502043,,"ball",,,,,14,"George Springer grounds out, third baseman Joey Ortiz to first baseman Ryan Mountcastle.","R","R","R","TOR","BAL","B",,,2,2,2023,"-1.17","0.37","0.19","0.73",,,,1,5,"Bot",,,,,668939,,,7.901821884821727,-126.35353651836209,-7.746185030190242,-14.08964868149331,25.417503254886356,-26.84090886216949,"3.38","1.45",,,,"88",1723,"7",718115,502043,668939,663624,624428,687401,622761,669720,656775,663630,"53.48",,,,,,,,40,6,"Changeup",1,3,1,3,3,1,1,3,"Standard","Standard",226,"0","0.059"
"SI","2023-05-19","92.3","-1.85","6.23","Springer, George",543807,502043,,"foul",,,,,8,"George Springer grounds out, third baseman Joey Ortiz to first baseman Ryan Mountcastle.","R","R","R","TOR","BAL","S",,,2,2,2023,"-1.22","0.87","-0.13","1.87",,,,1,5,"Bot",,,,,668939,,,7.157791378793404,-134.08360410943817,-7.278921742884828,-16.28452570276376,27.186574951186763,-20.327818917719544,"3.52","1.59",4,"92.5",-25,"93.8",2222,"7.1",718115,502043,668939,663624,624428,687401,622761,669720,656775,663630,"53.38",,,,,,,,40,5,"Sinker",1,3,1,3,3,1,1,3,"Standard","Standard",215,"0","0"
"FC","2023-05-19","90.1","-2.12","6.16","Springer, George",543807,502043,,"foul",,,,,9,"George Springer grounds out, third baseman Joey Ortiz to first baseman Ryan Mountcastle.","R","R","R","TOR","BAL","S",,,2,1,2023,"0.08","0.96","0.7","2.01",,,,1,5,"Bot",,,,,668939,,,6.911191750736881,-131.03052270892945,-6.4774758902653256,-0.4917400275927519,26.45927180838709,-19.878524783395957,"3.52","1.59",107,"63.5",10,"91.2",2353,"6.9",718115,502043,668939,663624,624428,687401,622761,669720,656775,663630,"53.6",,,,,,,,40,4,"Cutter",1,3,1,3,3,1,1,3,"Standard","Standard",201,"0","-0.048"
"SI","2023-05-19","92.7","-1.98","6.21","Springer, George",543807,502043,,"ball",,,,,14,"George Springer grounds out, third baseman Joey Ortiz to first baseman Ryan Mountcastle.","R","R","R","TOR","BAL","B",,,1,1,2023,"-1.17","0.93","0.16","1.4",,,,1,5,"Bot",,,,,668939,,,8.14192341332127,-134.5326737306454,-8.629801424463299,-15.917170960200014,28.431878096424107,-19.149279423568803,"3.57","1.64",,,,"94",2234,"7.1",718115,502043,668939,663624,624428,687401,622761,669720,656775,663630,"53.38",,,,,,,,40,3,"Sinker",1,3,1,3,3,1,1,3,"Standard","Standard",219,"0","0.034"
"CH","2023-05-19","86.1","-2.03","6.12","Springer, George",543807,502043,,"ball",,,,,14,"George Springer grounds out, third baseman Joey Ortiz to first baseman Ryan Mountcastle.","R","R","R","TOR","BAL","B",,,0,1,2023,"-1.16","0.29","0.72","1.47",,,,1,5,"Bot",,,,,668939,,,9.046897327657108,-125.08370815392112,-5.474238178382186,-14.028589740488506,24.612557534958444,-28.193876900813592,"3.54","1.64",,,,"87.5",1594,"7.2",718115,502043,668939,663624,624428,687401,622761,669720,656775,663630,"53.32",,,,,,,,40,2,"Changeup",1,3,1,3,3,1,1,3,"Standard","Standard",226,"0","0.019"
"SI","2023-05-19","92.1","-1.88","6.31","Springer, George",543807,502043,,"foul",,,,,2,"George Springer grounds out, third baseman Joey Ortiz to first baseman Ryan Mountcastle.","R","R","R","TOR","BAL","S",,,0,0,2023,"-1.26","0.92","0.05","3.2",,,,1,5,"Bot",,,,,668939,,,7.719281140592295,-133.8328608205401,-4.058756705781313,-16.841206079460946,28.761136156397228,-20.46709335799353,"3.52","1.59",151,"73.4",70,"92.9",2171,"6.8",718115,502043,668939,663624,624428,687401,622761,669720,656775,663630,"53.67",,,,,,,,40,1,"Sinker",1,3,1,3,3,1,1,3,"Standard","Standard",216,"0","-0.026"
"FC","2023-05-19","90.8","-2.23","6.15","Springer, George",543807,502043,"field_out","hit_into_play",,,,,9,"George Springer grounds out, shortstop Jorge Mateo to first baseman Ryan Mountcastle.","R","R","R","TOR","BAL","X",6,"ground_ball",1,1,2023,"-0.07","1.19","0.54","2.17",,,,0,3,"Bot",113.8,164.93,,,668939,,,7.168891744237877,-131.99957649296704,-6.703493107405626,-2.270384594775992,25.716944583116735,-17.03050368824057,"3.52","1.59",62,"79.1",4,"91.9",2404,"6.8",718115,502043,668939,663624,624428,687401,622761,669720,656775,663630,"53.67",0.243,0.234,"0",1,0,0,2,24,3,"Cutter",1,3,1,3,3,1,1,3,"Standard","Standard",206,"-0.026","-0.228"
"CH","2023-05-19","85.9","-2.12","6.2","Springer, George",543807,502043,,"called_strike",,,,,6,"George Springer grounds out, shortstop Jorge Mateo to first baseman Ryan Mountcastle.","R","R","R","TOR","BAL","S",,,1,0,2023,"-1.11","0.68","0.75","2.75",,,,0,3,"Bot",,,,,668939,,,9.175895636121213,-124.8067738059191,-3.34616756777066,-13.437714614179292,24.709358332699164,-24.520916638073437,"3.46","1.61",,,,"87",1757,"7.1",718115,502043,668939,663624,624428,687401,622761,669720,656775,663630,"53.44",,,,,,,,24,2,"Changeup",1,3,1,3,3,1,1,3,"Standard","Standard",223,"0","-0.046"
"SI","2023-05-19","91.4","-1.96","6.23","Springer, George",543807,502043,,"ball",,,,,14,"George Springer grounds out, shortstop Jorge Mateo to first baseman Ryan Mountcastle.","R","R","R","TOR","BAL","B",,,0,0,2023,"-1.27","1","0.47","1.2",,,,0,3,"Bot",,,,,668939,,,8.9935747573249,-132.6743888609869,-9.084442776826315,-16.88326116023253,26.73020484502149,-18.59094297305294,"3.68","1.67",,,,"92.9",2277,"7.2",718115,502043,668939,663624,624428,687401,622761,669720,656775,663630,"53.33",,,,,,,,24,1,"Sinker",1,3,1,3,3,1,1,3,"Standard","Standard",211,"0","0.036"
"SI","2023-05-19","96.9","-2.05","5.31","Springer, George",543807,666974,"double","hit_into_play",,,,,4,"George Springer hits a ground-rule double (2) on a fly ball down the right-field line.   Kevin Kiermaier to 3rd.","R","R","R","TOR","BAL","X",,"fly_ball",0,0,2023,"-1.63","-0.19","-0.29","2.5",,,595281,0,8,"Bot",227.1,111.02,,,668939,,,8.342196766924499,-140.86093042470702,-1.4925621139216314,-23.596677857695983,32.09871039218108,-34.57084928721169,"3.52","1.59",304,"95.4",26,"96.1",2197,"5.9",718115,666974,668939,663624,624428,687401,622761,669720,656775,663630,"54.62",0.217,0.306,"1.25",1,1,1,5,60,1,"Sinker",1,4,1,4,4,1,1,4,"Standard","Standard",262,"0.136","1.079"
"ST","2023-05-19","81.8","-2.15","6.2","Springer, George",543807,502043,"single","hit_into_play",,,,,12,"George Springer singles on a line drive to left fielder Austin Hays.  George Springer out at 2nd on the throw, left fielder Austin Hays to second baseman Adam Frazier.","R","R","R","TOR","BAL","X",7,"line_drive",0,2,2023,"1.29","0.2","0.91","2.73",,,,0,1,"Bot",94.41,73.72,,,668939,,,4.440621490877155,-119.02608755841811,-1.5617495811261635,11.15986397729033,26.31179911784021,-30.152073733286333,"3.52","1.59",248,"93.1",15,"81.9",2487,"6.7",718115,502043,668939,663624,624428,687401,622761,669720,656775,663630,"53.8",0.883,0.827,"0.9",1,1,0,4,6,3,"Sweeper",0,0,0,0,0,0,0,0,"Standard","Standard",63,"-0.021","0.474"
"SI","2023-05-19","92.3","-1.86","6.36","Springer, George",543807,502043,,"foul",,,,,6,"George Springer singles on a line drive to left fielder Austin Hays.  George Springer out at 2nd on the throw, left fielder Austin Hays to second baseman Adam Frazier.","R","R","R","TOR","BAL","S",,,0,1,2023,"-1.22","0.94","0.31","2.26",,,,0,1,"Bot",,,,,668939,,,8.24129444615127,-134.0697441637414,-6.705442949436807,-16.533102111644613,28.39683749049704,-19.503701816047172,"3.52","1.59",2,"81.7",-46,"93",2191,"6.8",718115,502043,668939,663624,624428,687401,622761,669720,656775,663630,"53.74",,,,,,,,6,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",214,"0","-0.049"
"SI","2023-05-19","91","-2.02","6.35","Springer, George",543807,502043,,"called_strike",,,,,3,"George Springer singles on a line drive to left fielder Austin Hays.  George Springer out at 2nd on the throw, left fielder Austin Hays to second baseman Adam Frazier.","R","R","R","TOR","BAL","S",,,0,0,2023,"-1.19","0.88","0.52","3.29",,,,0,1,"Bot",,,,,668939,,,9.010249488847176,-132.25726347264725,-3.6967438688657173,-15.81752732394062,26.97674977521715,-21.249591588159312,"3.57","1.69",,,,"92",2165,"6.9",718115,502043,668939,663624,624428,687401,622761,669720,656775,663630,"53.63",,,,,,,,6,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",209,"0","-0.038"
"FF","2023-05-18","92.6","1.1","5.67","Springer, George",543807,641482,"field_out","hit_into_play",,,,,2,"George Springer flies out to right fielder Oswaldo Cabrera.","R","R","L","TOR","NYY","X",9,"fly_ball",1,1,2023,"0.46","1.52","-0.21","3.06",,,,0,6,"Bot",142.95,116.88,,,543309,,,-4.3389992518233536,-134.68250924086718,-4.089116106729614,6.585260507483045,32.99811276066,-13.122428354509948,"3.53","1.59",212,"94",57,"91.8",2331,"6.1",718121,641482,543309,519203,650402,518934,683011,543305,664056,665828,"54.36",0.02,0.02,"0",1,0,0,3,42,3,"4-Seam Fastball",1,2,1,2,2,1,1,2,"Standard","Standard",164,"-0.04","-0.228"
"FC","2023-05-18","87.1","1.37","5.53","Springer, George",543807,641482,,"ball",,,,,13,"George Springer flies out to right fielder Oswaldo Cabrera.","R","R","L","TOR","NYY","B",,,0,1,2023,"-0.45","0.64","-2","1.7",,,,0,6,"Bot",,,,,543309,,,-7.117571408772277,-126.65227223614768,-4.285736047594654,-3.2968322661309655,27.029933164063532,-24.60451390000562,"3.55","1.52",,,,"86.3",2325,"5.9",718121,641482,543309,519203,650402,518934,683011,543305,664056,665828,"54.59",,,,,,,,42,2,"Cutter",1,2,1,2,2,1,1,2,"Standard","Standard",166,"0","0.028"
"ST","2023-05-18","77","1.78","5.29","Springer, George",543807,641482,,"called_strike",,,,,9,"George Springer flies out to right fielder Oswaldo Cabrera.","R","R","L","TOR","NYY","S",,,0,0,2023,"-1.43","0.19","0.63","1.48",,,,0,6,"Bot",,,,,543309,,,0.15587751611846107,-112.09088964286629,-1.3814317189284981,-12.009064811617527,22.48631948048042,-30.558301282394563,"3.55","1.57",,,,"75.6",2575,"5.5",718121,641482,543309,519203,650402,518934,683011,543305,664056,665828,"55.01",,,,,,,,42,1,"Sweeper",1,2,1,2,2,1,1,2,"Standard","Standard",290,"0","-0.038"
"FF","2023-05-18","92.1","1.25","5.61","Springer, George",543807,641482,"field_out","hit_into_play",,,,,6,"George Springer flies out to center fielder Harrison Bader.","R","R","L","TOR","NYY","X",8,"fly_ball",0,1,2023,"0.37","1.6","0.55","2.6",,,474832,1,3,"Bot",143.69,65.28,,,543309,,,-2.565696242896134,-133.95731383836463,-5.191078902569427,5.052651764552463,33.27091949094006,-12.0582119611836,"3.53","1.59",335,"92.2",26,"91.1",2259,"6.1",718121,641482,543309,519203,650402,518934,683011,543305,664056,665828,"54.44",0.1,0.112,"0",1,0,0,3,22,2,"4-Seam Fastball",1,2,1,2,2,1,1,2,"Standard","Standard",152,"-0.034","-0.253"
"ST","2023-05-18","77.7","1.87","5.38","Springer, George",543807,641482,,"called_strike",,,,,3,"George Springer flies out to center fielder Harrison Bader.","R","R","L","TOR","NYY","S",,,0,0,2023,"-1.83","0.11","0.55","2.97",,,474832,1,3,"Bot",,,,,543309,,,0.5004263498038916,-112.99441425122703,1.6323158926678154,-15.556279481821443,24.281537121087464,-31.871952123329034,"3.44","1.49",,,,"76.1",2674,"5.5",718121,641482,543309,519203,650402,518934,683011,543305,664056,665828,"54.96",,,,,,,,22,1,"Sweeper",1,2,1,2,2,1,1,2,"Standard","Standard",296,"0","-0.05"
"SI","2023-05-18","89.2","-2.11","4.95","Springer, George",543807,543901,"field_out","hit_into_play",,,,,2,"George Springer lines out to center fielder Harrison Bader.","R","R","R","TOR","NYY","X",8,"line_drive",0,0,2023,"-1.7","0.1","0.04","2.98",,643376,672386,2,7,"Bot",148.42,67.72,,,543309,,,8.69052760928747,-129.46921184358462,1.0139816607740417,-20.996227858443785,29.436111544308037,-31.495230447281052,"3.53","1.59",331,"96.4",20,"87.2",2163,"5.3",718121,543901,543309,519203,650402,518934,683011,543305,664056,665828,"55.16",0.32,0.388,"0",1,0,0,4,57,1,"Sinker",2,3,2,3,3,2,2,3,"Standard","Standard",251,"-0.095","-0.471"
"FF","2023-05-18","91.9","0.74","5.89","Springer, George",543807,641482,"field_out","hit_into_play",,,,,8,"George Springer flies out to right fielder Oswaldo Cabrera in foul territory.","R","R","L","TOR","NYY","X",9,"fly_ball",2,2,2023,"0.43","1.83","0.03","1.57",,,,0,1,"Bot",197.33,137.31,,,543309,,,-2.703556085152322,-133.50849797966103,-8.96417196644436,5.745533330671232,31.23815150169713,-8.605070990474328,"3.53","1.59",234,"84.1",50,"91.3",2294,"6.2",718121,641482,543309,519203,650402,518934,683011,543305,664056,665828,"54.28",0.02,0.026,"0",1,0,0,3,6,8,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard",166,"-0.022","-0.214"
"FF","2023-05-18","91.5","0.9","5.87","Springer, George",543807,641482,,"foul",,,,,6,"George Springer flies out to right fielder Oswaldo Cabrera in foul territory.","R","R","L","TOR","NYY","S",,,2,2,2023,"0.24","1.78","0.55","2.88",,,,0,1,"Bot",,,,,543309,,,-1.3700224902785303,-133.07976179544787,-5.433790220398883,3.157999704821706,31.009825375540448,-10.08028235495805,"3.53","1.59",192,"70.4",24,"90.7",2238,"6",718121,641482,543309,519203,650402,518934,683011,543305,664056,665828,"54.5",,,,,,,,6,7,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard",164,"0","0"
"FF","2023-05-18","91","0.85","5.93","Springer, George",543807,641482,,"foul",,,,,11,"George Springer flies out to right fielder Oswaldo Cabrera in foul territory.","R","R","L","TOR","NYY","S",,,2,2,2023,"0.15","1.54","-0.61","3.78",,,,0,1,"Bot",,,,,543309,,,-3.94657429972679,-132.42074728827393,-2.736398766161966,2.6253937439993127,31.021767028021387,-13.806456418711406,"3.53","1.59",178,"65.9",49,"90.3",2157,"6.1",718121,641482,543309,519203,650402,518934,683011,543305,664056,665828,"54.44",,,,,,,,6,6,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard",166,"0","0"
"FC","2023-05-18","86.8","1.62","5.58","Springer, George",543807,641482,,"foul",,,,,6,"George Springer flies out to right fielder Oswaldo Cabrera in foul territory.","R","R","L","TOR","NYY","S",,,2,2,2023,"-0.36","0.59","0.55","2.43",,,,0,1,"Bot",,,,,543309,,,-1.8211615809367379,-126.51322576088747,-2.587352069678058,-3.4847754599028127,24.35788394189942,-25.553984499571985,"3.53","1.59",171,"68.1",58,"86.2",2405,"5.7",718121,641482,543309,519203,650402,518934,683011,543305,664056,665828,"54.82",,,,,,,,6,5,"Cutter",0,2,0,2,2,0,0,2,"Standard","Standard",180,"0","0"
"FF","2023-05-18","91.9","0.88","6","Springer, George",543807,641482,,"ball",,,,,11,"George Springer flies out to right fielder Oswaldo Cabrera in foul territory.","R","R","L","TOR","NYY","B",,,1,2,2023,"0.27","1.74","-0.33","4",,,,0,1,"Bot",,,,,543309,,,-3.616594367514687,-133.64914673167166,-2.8885217169625204,4.0333144072202005,32.39578371810583,-11.081578400809365,"3.58","1.54",,,,"90.6",2307,"5.8",718121,641482,543309,519203,650402,518934,683011,543305,664056,665828,"54.66",,,,,,,,6,4,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard",167,"0","0.041"
"FF","2023-05-18","90.9","0.92","5.91","Springer, George",543807,641482,,"ball",,,,,11,"George Springer flies out to right fielder Oswaldo Cabrera in foul territory.","R","R","L","TOR","NYY","B",,,0,2,2023,"0.07","1.75","-0.33","4.55",,,,0,1,"Bot",,,,,543309,,,-3.255049527006023,-132.35060625629083,-1.205867043123488,1.6231147951923806,31.521229054770895,-11.705826972823454,"3.55","1.52",,,,"89.9",2287,"5.9",718121,641482,543309,519203,650402,518934,683011,543305,664056,665828,"54.58",,,,,,,,6,3,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard",165,"0","0.022"
"FF","2023-05-18","89.8","0.89","6","Springer, George",543807,641482,,"foul",,,,,1,"George Springer flies out to right fielder Oswaldo Cabrera in foul territory.","R","R","L","TOR","NYY","S",,,0,1,2023,"0.05","1.82","-0.47","3",,,,0,1,"Bot",,,,,543309,,,-3.4487304537753145,-130.5940314882194,-5.156793468272821,1.3936778665901335,31.982453133157204,-10.590172373560168,"3.53","1.59",,,,"88.7",2309,"6",718121,641482,543309,519203,650402,518934,683011,543305,664056,665828,"54.51",,,,,,,,6,2,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard",167,"0","-0.049"
"FF","2023-05-18","90.3","0.99","5.96","Springer, George",543807,641482,,"called_strike",,,,,9,"George Springer flies out to right fielder Oswaldo Cabrera in foul territory.","R","R","L","TOR","NYY","S",,,0,0,2023,"0.35","1.8","0.38","2.26",,,,0,1,"Bot",,,,,543309,,,-2.240732737312418,-131.21012406899857,-6.980820600209814,4.489797119390252,31.56678369794248,-10.115797704147534,"3.69","1.65",,,,"89.7",2371,"6.3",718121,641482,543309,519203,650402,518934,683011,543305,664056,665828,"54.18",,,,,,,,6,1,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard",159,"0","-0.038"
